Churn,customer_gender_is_Male,customer_is_SeniorCitizen,customer_has_Partner,customer_has_Dependents,customer_tenure,phone_has_PhoneService,phone_has_MultipleLines,internet_has_StreamingMovies,internet_has_DeviceProtection,internet_has_OnlineBackup,internet_has_OnlineSecurity,internet_has_StreamingTV,internet_has_TechSupport,internet_Service_dsl,internet_Service_fiber_optic,internet_Service_no,account_is_PaperlessBilling,account_Charges_Monthly,account_Charges_Daily,account_Charges_Total,account_Payment_bank_transfer_(automatic),account_Payment_credit_card_(automatic),account_Payment_electronic_check,account_Payment_mailed_check,account_Contract_month-to-month,account_Contract_one_year,account_Contract_two_year
0,1,0,1,0,42,1,1,1,1,0,1,0,0,0,1,0,1,94.4,3.146666666666667,4014.6,0,0,1,0,1,0,0
0,0,0,1,0,44,1,0,0,1,1,1,0,0,1,0,0,1,61.5,2.05,2722.2,0,0,0,1,0,1,0
0,0,0,1,1,43,1,0,1,1,0,1,1,0,1,0,0,0,75.2,2.506666666666667,3254.35,1,0,0,0,0,0,1
0,0,0,1,1,7,1,0,0,0,0,0,0,0,0,0,1,0,20.65,0.6883333333333332,134.05,0,0,0,1,0,1,0
1,0,1,0,0,28,1,1,1,1,0,0,1,1,0,1,0,1,103.3,3.4433333333333334,2890.65,0,0,1,0,1,0,0
0,0,0,1,1,41,1,0,1,1,0,0,1,0,0,1,0,1,94.9,3.1633333333333336,3848.0,1,0,0,0,1,0,0
1,1,0,0,0,24,1,1,0,0,1,0,0,0,0,1,0,1,80.25,2.675,1861.5,0,0,1,0,1,0,0
1,0,0,1,0,39,1,0,1,1,0,1,1,1,0,1,0,1,104.7,3.49,4134.85,0,1,0,0,0,1,0
0,1,0,1,0,65,1,1,1,1,0,1,1,0,0,1,0,1,104.25,3.475,6812.95,0,0,1,0,1,0,0
0,1,0,0,0,40,0,0,0,0,1,0,0,1,1,0,0,0,36.0,1.2,1382.9,0,1,0,0,0,1,0
0,0,0,1,0,46,1,0,1,0,1,1,0,1,1,0,0,0,70.6,2.353333333333333,3231.05,0,0,0,1,0,1,0
1,1,0,0,0,36,1,1,1,0,0,0,0,0,0,1,0,1,84.75,2.825,3050.15,0,0,1,0,1,0,0
0,1,0,0,0,62,1,0,1,1,1,0,1,1,1,0,0,1,80.4,2.68,4981.15,1,0,0,0,1,0,0
0,1,0,0,0,30,1,0,0,0,1,1,1,1,1,0,0,0,70.4,2.3466666666666667,2044.75,0,0,1,0,0,1,0
0,0,0,0,0,70,1,1,1,1,1,1,1,1,0,1,0,1,113.65,3.7883333333333336,7939.25,1,0,0,0,0,0,1
0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,19.9,0.6633333333333333,19.9,0,0,0,1,1,0,0
1,1,0,0,0,5,1,1,1,1,1,0,1,0,0,1,0,0,104.1,3.4699999999999998,541.9,0,0,0,1,1,0,0
0,1,0,1,0,24,1,1,1,0,0,0,1,0,0,1,0,1,93.0,3.1,2248.05,0,0,1,0,1,0,0
0,1,0,0,0,11,1,0,0,0,0,0,0,0,0,0,1,0,20.25,0.675,208.0,0,0,0,1,1,0,0
0,1,0,0,0,58,1,0,1,0,1,1,1,0,0,1,0,0,99.15,3.305,5720.95,1,0,0,0,0,1,0
1,1,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,44.35,1.4783333333333333,81.25,0,0,1,0,1,0,0
0,1,0,0,0,8,1,0,1,0,0,0,1,0,1,0,0,1,66.25,2.2083333333333335,546.45,0,0,1,0,1,0,0
0,1,1,0,0,35,1,1,1,0,0,1,0,0,0,1,0,0,91.0,3.033333333333333,3180.5,0,1,0,0,1,0,0
0,1,1,1,0,65,1,1,1,1,1,0,1,0,0,1,0,1,104.35,3.478333333333333,6578.55,0,0,1,0,1,0,0
0,0,0,1,1,68,1,0,1,1,1,1,1,1,1,0,0,1,85.0,2.8333333333333335,5607.75,0,1,0,0,0,0,1
1,1,0,0,0,6,1,0,0,0,1,0,1,0,0,1,0,1,84.85,2.828333333333333,523.5,0,0,1,0,1,0,0
0,1,0,0,0,46,1,1,0,1,1,0,1,0,0,1,0,1,94.9,3.1633333333333336,4422.95,0,1,0,0,0,1,0
0,0,0,1,0,72,1,1,1,1,1,1,1,1,0,1,0,0,115.15,3.8383333333333334,8349.7,0,0,1,0,0,0,1
1,0,0,0,1,62,1,1,1,1,0,0,1,0,0,1,0,1,100.15,3.3383333333333334,6413.65,0,0,1,0,0,1,0
0,0,1,0,0,38,1,0,0,0,0,0,0,0,0,0,1,0,20.2,0.6733333333333333,735.9,0,0,0,1,0,0,1
1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,53.5,1.7833333333333334,53.5,0,0,0,1,1,0,0
0,0,0,0,0,58,1,0,1,0,0,0,1,1,0,1,0,1,95.3,3.1766666666666667,5817.7,0,0,1,0,1,0,0
0,1,0,0,0,17,1,0,0,0,0,0,0,0,0,0,1,1,20.1,0.67,279.5,0,0,0,1,0,1,0
0,0,1,1,0,72,1,1,1,1,1,1,1,1,0,1,0,1,114.85,3.828333333333333,8317.95,1,0,0,0,0,0,1
0,1,0,1,1,50,1,1,0,1,0,0,1,1,1,0,0,1,69.65,2.3216666666666668,3442.15,0,0,1,0,0,1,0
1,1,0,0,1,4,1,0,0,0,0,1,0,0,1,0,0,0,49.35,1.645,219.65,0,0,1,0,1,0,0
0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,1,20.0,0.6666666666666666,61.7,0,0,0,1,1,0,0
1,1,1,1,1,8,1,0,0,0,0,0,1,0,0,1,0,1,80.45,2.6816666666666666,583.45,0,1,0,0,1,0,0
1,0,1,1,0,13,1,0,0,0,0,0,0,0,0,1,0,1,70.15,2.3383333333333334,916.75,0,0,1,0,1,0,0
0,1,0,1,1,55,1,0,0,0,0,0,0,0,0,0,1,0,20.5,0.6833333333333333,1177.95,0,0,0,1,0,0,1
0,0,0,1,0,71,1,1,1,1,1,1,1,1,1,0,0,0,90.1,3.003333333333333,6310.9,0,0,1,0,0,0,1
0,0,0,0,0,37,1,0,0,1,1,0,0,0,0,1,0,0,80.05,2.6683333333333334,3019.1,0,0,1,0,0,1,0
1,1,1,1,1,41,1,1,1,1,1,0,1,1,0,1,0,1,111.95,3.731666666666667,4534.9,0,0,1,0,0,1,0
0,0,0,1,1,55,1,1,1,1,0,1,1,1,1,0,0,1,85.1,2.8366666666666664,4657.95,1,0,0,0,0,0,1
0,0,0,1,1,61,0,0,1,0,1,1,0,1,1,0,0,1,50.7,1.6900000000000002,3088.75,1,0,0,0,0,1,0
0,1,0,1,1,44,1,0,0,1,1,0,0,1,1,0,0,1,61.9,2.0633333333333335,2924.05,0,0,0,1,1,0,0
1,1,0,1,0,59,1,1,1,1,1,1,1,0,0,1,0,1,110.15,3.671666666666667,6448.05,0,0,1,0,0,1,0
1,0,1,0,0,10,0,0,1,0,0,0,0,0,1,0,0,1,34.7,1.1566666666666667,329.8,0,0,1,0,1,0,0
0,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,20.4,0.6799999999999999,42.9,0,0,0,1,1,0,0
0,0,0,1,1,56,1,0,0,0,0,0,0,0,0,0,1,1,19.8,0.66,1119.9,0,1,0,0,0,0,1
0,1,0,1,0,72,1,1,1,1,1,0,1,1,0,1,0,1,108.4,3.6133333333333337,7719.5,0,0,1,0,0,0,1
0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,74.7,2.49,74.7,0,0,1,0,1,0,0
0,1,1,1,0,44,1,0,0,0,0,0,0,0,0,0,1,1,19.35,0.645,847.25,0,1,0,0,0,0,1
0,1,0,0,0,10,1,0,0,0,0,0,0,0,0,0,1,0,19.75,0.6583333333333333,208.25,0,1,0,0,1,0,0
0,1,0,0,0,72,1,0,0,0,0,0,0,0,0,0,1,0,19.85,0.6616666666666667,1434.1,1,0,0,0,0,0,1
0,1,0,0,0,66,1,0,0,0,1,1,0,0,1,0,0,1,54.8,1.8266666666666667,3465.7,0,0,0,1,0,1,0
1,1,0,1,0,24,1,1,1,1,0,0,1,0,0,1,0,1,101.05,3.368333333333333,2391.8,0,0,1,0,1,0,0
0,1,0,0,0,18,1,1,0,1,0,0,1,0,0,1,0,1,89.6,2.9866666666666664,1633.0,0,1,0,0,0,1,0
1,1,0,0,0,22,1,1,0,0,0,1,0,0,1,0,0,1,54.45,1.8150000000000002,1127.35,0,0,1,0,1,0,0
0,0,0,1,0,64,1,1,0,1,0,1,1,0,0,1,0,1,94.6,3.1533333333333333,5948.7,0,1,0,0,0,0,1
0,0,0,1,1,22,0,0,0,0,1,0,1,0,1,0,0,0,39.2,1.3066666666666669,849.9,0,0,1,0,1,0,0
0,1,1,1,0,38,1,1,1,1,1,0,1,0,0,1,0,1,102.6,3.42,4009.2,0,0,1,0,1,0,0
0,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,1,0,20.25,0.675,109.8,0,0,0,1,1,0,0
1,0,1,0,0,6,1,1,1,0,1,0,1,0,0,1,0,1,98.25,3.275,560.6,0,0,1,0,1,0,0
1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,70.3,2.3433333333333333,70.3,0,0,1,0,1,0,0
0,1,0,1,0,18,1,1,0,0,1,0,0,0,1,0,0,0,56.8,1.8933333333333333,1074.65,0,1,0,0,1,0,0
0,0,0,0,0,11,1,0,0,1,0,0,0,1,1,0,0,0,53.8,1.7933333333333332,651.55,1,0,0,0,0,1,0
0,1,1,0,0,67,1,1,0,0,1,1,0,1,1,0,0,1,64.55,2.1516666666666664,4250.1,1,0,0,0,0,0,1
0,1,1,0,0,67,1,1,1,1,0,0,1,0,0,1,0,1,101.4,3.3800000000000003,6841.05,0,1,0,0,1,0,0
0,0,1,1,0,72,1,1,0,0,0,0,0,0,0,0,1,1,25.7,0.8566666666666667,1937.4,0,1,0,0,0,0,1
0,0,0,0,0,47,1,0,0,0,0,1,0,0,0,1,0,0,75.45,2.515,3545.1,0,1,0,0,1,0,0
0,0,1,0,0,54,1,1,0,0,1,0,1,1,1,0,0,0,72.1,2.4033333333333333,3886.05,0,0,0,1,0,1,0
1,0,1,1,0,12,1,1,0,1,1,0,1,0,0,1,0,1,98.1,3.27,1060.2,0,0,1,0,1,0,0
0,0,0,0,0,31,1,1,0,1,0,1,0,0,0,1,0,1,84.75,2.825,2613.4,0,1,0,0,1,0,0
0,0,0,0,0,11,1,0,1,1,0,1,0,0,1,0,0,0,64.05,2.135,733.95,1,0,0,0,1,0,0
1,0,1,0,0,40,0,0,1,0,1,1,1,0,1,0,0,1,55.8,1.8599999999999999,2109.35,0,0,1,0,1,0,0
0,1,1,1,1,11,1,1,0,0,0,0,0,0,0,1,0,1,75.2,2.506666666666667,775.3,0,1,0,0,1,0,0
1,1,0,0,0,5,1,1,0,1,0,0,1,0,0,1,0,1,92.5,3.0833333333333335,452.7,0,0,1,0,1,0,0
0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,19.75,0.6583333333333333,19.75,0,0,0,1,1,0,0
0,0,0,1,1,20,1,0,0,0,0,0,0,0,0,0,1,0,19.7,0.6566666666666666,395.6,1,0,0,0,0,1,0
0,1,0,1,1,8,1,0,0,0,0,0,0,0,0,0,1,0,19.65,0.6549999999999999,169.75,0,1,0,0,1,0,0
0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,74.3,2.4766666666666666,74.3,0,0,0,1,1,0,0
0,0,1,0,0,72,1,1,1,1,1,0,1,1,0,1,0,0,111.65,3.7216666666666667,7943.45,0,0,1,0,0,0,1
1,1,0,1,0,6,1,0,1,1,1,0,0,0,0,1,0,1,91.0,3.033333333333333,531.0,0,0,1,0,1,0,0
1,1,1,1,0,40,1,1,1,0,0,1,1,0,0,1,0,0,101.85,3.395,4086.3,0,0,1,0,1,0,0
0,0,0,1,0,23,1,1,1,0,0,0,1,1,1,0,0,1,73.65,2.455,1642.75,0,1,0,0,1,0,0
0,1,0,0,0,30,1,1,0,1,1,1,0,1,0,1,0,1,95.0,3.1666666666666665,2852.4,0,1,0,0,1,0,0
0,0,0,0,0,29,1,1,0,0,0,0,0,0,0,1,0,1,76.0,2.533333333333333,2215.25,0,1,0,0,1,0,0
0,1,0,1,0,59,0,0,1,0,0,0,1,0,1,0,0,1,44.3,1.4766666666666666,2666.75,0,0,1,0,1,0,0
1,1,1,1,0,41,1,1,0,1,0,1,0,0,0,1,0,1,83.75,2.7916666666666665,3273.55,1,0,0,0,1,0,0
0,0,1,1,0,58,1,1,1,0,1,0,1,0,0,1,0,1,97.8,3.26,5458.8,1,0,0,0,0,1,0
0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,20.65,0.6883333333333332,20.65,0,0,0,1,1,0,0
0,1,0,1,1,4,1,0,0,0,0,0,0,0,1,0,0,0,44.8,1.4933333333333332,169.65,0,0,1,0,1,0,0
0,0,0,0,1,61,1,1,0,0,0,0,0,0,0,0,1,1,25.0,0.8333333333333334,1498.35,0,1,0,0,0,0,1
1,1,0,0,0,10,1,0,0,0,0,0,0,0,0,1,0,1,70.0,2.3333333333333335,740.0,0,0,1,0,1,0,0
0,0,0,0,0,39,1,0,0,0,0,1,0,0,1,0,0,1,47.85,1.595,1886.4,0,0,1,0,0,1,0
1,0,0,1,1,31,1,0,0,0,0,0,0,0,0,0,1,1,19.55,0.6516666666666667,658.95,0,0,0,1,1,0,0
1,0,0,1,0,2,0,0,1,0,0,0,0,0,1,0,0,1,35.1,1.1700000000000002,68.75,0,0,1,0,1,0,0
0,1,0,1,0,31,1,1,1,1,0,0,1,1,1,0,0,1,79.3,2.643333333333333,2484.0,0,0,0,1,0,1,0
1,1,0,0,0,4,0,0,1,0,0,0,1,0,1,0,0,1,44.55,1.4849999999999999,174.3,0,0,1,0,1,0,0
0,0,0,0,0,33,1,1,1,0,0,1,0,0,0,1,0,1,90.65,3.021666666666667,2989.6,0,0,1,0,1,0,0
0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,1,1,20.4,0.6799999999999999,84.75,0,0,0,1,0,1,0
0,0,0,1,1,32,1,0,1,1,1,1,0,1,1,0,0,0,73.6,2.453333333333333,2316.85,0,0,0,1,0,0,1
0,0,1,1,0,72,1,1,1,1,1,0,1,1,0,1,0,1,110.8,3.6933333333333334,7882.25,0,1,0,0,0,0,1
0,1,0,0,0,11,1,0,0,0,0,0,0,0,0,1,0,0,70.2,2.3400000000000003,760.05,0,0,1,0,1,0,0
0,1,1,1,0,23,1,1,1,0,0,0,0,0,0,1,0,0,86.8,2.893333333333333,1975.85,0,0,1,0,1,0,0
1,0,0,0,0,6,1,0,1,1,1,1,0,1,0,1,0,1,98.15,3.271666666666667,567.45,1,0,0,0,1,0,0
1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,69.55,2.3183333333333334,69.55,0,0,1,0,1,0,0
0,1,0,0,0,15,1,1,1,0,1,0,0,1,0,1,0,0,95.7,3.19,1451.1,0,0,1,0,1,0,0
0,1,0,1,0,72,1,1,0,0,0,0,0,0,0,0,1,0,25.75,0.8583333333333333,1864.2,0,1,0,0,0,0,1
0,0,0,1,1,35,1,1,0,0,0,0,0,0,0,0,1,0,24.3,0.81,821.6,1,0,0,0,0,0,1
0,1,0,1,1,50,1,1,0,1,0,0,0,0,1,0,0,0,54.9,1.8299999999999998,2614.1,1,0,0,0,0,1,0
1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,79.5,2.65,79.5,0,0,1,0,1,0,0
1,0,1,0,0,2,1,1,0,0,0,0,0,0,0,1,0,1,75.45,2.515,158.4,0,0,0,1,1,0,0
0,0,0,1,1,41,1,0,1,0,1,1,1,1,1,0,0,0,78.45,2.615,3126.45,0,0,1,0,0,0,1
0,1,1,0,0,33,0,0,1,1,0,0,1,1,1,0,0,1,54.6,1.82,1803.7,0,0,1,0,1,0,0
1,1,0,0,1,38,1,1,1,1,0,0,1,0,0,1,0,1,99.25,3.308333333333333,3777.15,1,0,0,0,1,0,0
0,1,1,1,0,60,1,1,1,1,1,0,1,0,0,1,0,1,104.35,3.478333333333333,6339.45,0,0,1,0,0,1,0
0,1,0,1,1,25,1,1,0,0,0,0,0,1,1,0,0,1,55.1,1.8366666666666667,1466.1,0,0,0,1,0,1,0
0,1,0,1,0,70,1,0,1,1,1,1,0,1,0,1,0,0,101.0,3.3666666666666667,7085.5,0,1,0,0,0,0,1
0,1,0,1,0,60,1,1,1,1,0,1,1,1,0,1,0,1,109.45,3.6483333333333334,6572.85,1,0,0,0,1,0,0
0,0,1,1,0,34,1,0,0,1,0,0,1,1,1,0,0,0,64.2,2.14,2106.3,1,0,0,0,0,1,0
0,0,0,1,0,27,1,0,0,0,1,0,0,0,0,1,0,1,76.1,2.5366666666666666,2093.4,0,0,1,0,1,0,0
0,0,0,0,0,60,1,0,0,0,0,0,0,0,0,0,1,0,20.6,0.6866666666666668,1093.0,0,0,0,1,0,0,1
1,1,1,1,0,17,1,0,0,0,1,0,0,0,0,1,0,1,76.45,2.5483333333333333,1233.4,0,0,1,0,1,0,0
1,0,0,1,0,71,1,1,1,0,0,0,1,0,0,1,0,1,93.7,3.1233333333333335,6585.35,1,0,0,0,0,0,1
0,1,0,1,1,56,1,1,1,1,0,0,1,1,0,1,0,1,103.2,3.44,5873.75,0,0,1,0,0,0,1
1,1,0,1,0,61,1,1,0,0,1,0,1,1,0,1,0,1,94.1,3.1366666666666663,5638.3,0,0,1,0,0,0,1
0,1,0,1,1,15,0,0,0,0,0,1,0,0,1,0,0,1,30.2,1.0066666666666666,469.65,1,0,0,0,1,0,0
0,0,0,1,0,70,0,0,1,1,1,1,1,1,1,0,0,0,64.55,2.1516666666666664,4504.9,1,0,0,0,0,0,1
0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,24.7,0.8233333333333334,24.7,0,0,0,1,1,0,0
0,1,0,1,1,42,1,0,1,0,0,1,0,1,1,0,0,0,63.7,2.1233333333333335,2763.35,0,1,0,0,0,1,0
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,19.95,0.6649999999999999,19.95,0,1,0,0,1,0,0
0,0,1,0,0,2,1,1,1,0,0,0,0,0,0,1,0,1,84.05,2.8016666666666667,186.05,0,0,1,0,1,0,0
0,1,0,1,0,72,1,0,0,0,0,0,0,0,0,0,1,0,20.7,0.69,1492.1,1,0,0,0,0,0,1
0,1,0,1,0,52,1,0,1,0,1,1,1,0,1,0,0,1,75.4,2.5133333333333336,3865.45,0,0,0,1,0,1,0
0,0,0,1,1,57,1,0,0,0,1,1,0,0,1,0,0,0,53.45,1.7816666666666667,3053.0,0,0,1,0,0,1,0
0,1,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,19.5,0.65,128.6,0,0,0,1,0,1,0
0,1,0,0,0,47,1,1,0,0,1,1,1,0,0,1,0,0,94.8,3.1599999999999997,4535.85,1,0,0,0,0,1,0
0,0,0,0,0,65,1,1,1,0,1,0,1,1,0,1,0,1,105.05,3.5016666666666665,6744.25,1,0,0,0,0,1,0
0,0,0,1,1,72,1,1,0,0,0,0,0,0,0,0,1,1,23.3,0.7766666666666667,1623.15,1,0,0,0,0,1,0
0,1,0,0,0,68,1,1,0,0,0,0,0,0,0,0,1,1,24.15,0.8049999999999999,1498.85,1,0,0,0,0,0,1
1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,24.05,0.8016666666666666,24.05,0,0,0,1,1,0,0
1,1,0,0,0,4,1,0,0,0,0,0,0,0,0,1,0,1,70.2,2.3400000000000003,237.95,0,0,1,0,1,0,0
1,0,0,1,0,37,1,1,1,1,0,0,1,0,0,1,0,1,99.5,3.316666666666667,3762.0,0,0,1,0,1,0,0
0,0,0,0,0,72,1,0,0,0,0,0,0,0,0,0,1,1,21.15,0.705,1419.4,1,0,0,0,0,0,1
0,1,1,1,0,48,1,1,1,1,0,0,0,0,0,1,0,1,91.05,3.0349999999999997,4370.75,0,1,0,0,1,0,0
1,0,0,1,1,7,1,0,0,0,0,0,0,0,0,1,0,1,69.0,2.3,506.9,0,0,1,0,1,0,0
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,19.55,0.6516666666666667,19.55,0,1,0,0,1,0,0
0,1,0,1,1,35,1,1,1,0,0,0,1,1,1,0,0,1,73.45,2.4483333333333333,2661.1,1,0,0,0,0,1,0
0,1,0,0,0,44,1,0,1,1,0,0,1,1,0,1,0,0,100.1,3.3366666666666664,4378.35,1,0,0,0,0,0,1
0,0,0,1,0,37,0,0,0,0,0,1,1,1,1,0,0,0,45.4,1.5133333333333332,1593.1,0,0,1,0,0,0,1
0,0,0,1,1,65,1,0,0,1,1,1,0,0,1,0,0,0,61.35,2.045,3874.1,1,0,0,0,0,1,0
0,0,0,1,1,59,1,1,0,0,1,1,0,1,1,0,0,0,65.5,2.183333333333333,3801.3,0,0,0,1,0,1,0
0,0,0,0,0,22,0,0,1,1,0,0,1,0,1,0,0,1,50.6,1.6866666666666668,1073.3,0,0,1,0,1,0,0
0,1,0,0,1,1,1,0,1,0,1,1,0,1,1,0,0,1,70.45,2.3483333333333336,70.45,1,0,0,0,1,0,0
0,1,0,1,0,54,0,0,0,0,1,0,0,0,1,0,0,0,30.4,1.0133333333333332,1621.35,0,0,1,0,1,0,0
0,1,0,0,0,44,1,1,1,1,1,1,1,0,0,1,0,1,111.5,3.716666666666667,4915.15,0,0,1,0,1,0,0
0,0,0,1,1,6,1,0,0,0,0,0,0,0,0,0,1,0,20.1,0.67,100.35,0,0,0,1,0,0,1
0,0,0,0,0,50,1,0,0,0,0,0,0,0,0,0,1,0,19.75,0.6583333333333333,989.05,1,0,0,0,0,1,0
0,1,0,0,0,13,1,0,0,0,0,0,0,0,0,0,1,0,19.3,0.6433333333333333,259.65,0,1,0,0,0,1,0
1,1,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,24.75,0.825,66.95,0,0,1,0,1,0,0
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,20.35,0.6783333333333333,20.35,0,0,0,1,1,0,0
0,1,0,0,1,27,1,0,0,0,0,0,0,0,0,0,1,0,19.7,0.6566666666666666,509.3,0,1,0,0,0,0,1
0,1,0,1,1,71,1,0,1,1,1,1,1,1,0,1,0,0,109.3,3.643333333333333,7782.85,0,1,0,0,0,0,1
0,1,0,1,0,14,1,0,0,0,0,0,0,0,1,0,0,0,44.6,1.4866666666666668,641.25,0,0,1,0,0,1,0
0,1,0,0,0,31,1,0,1,1,1,0,1,0,0,1,0,1,101.4,3.3800000000000003,3143.65,0,0,1,0,1,0,0
0,0,0,1,0,20,1,0,0,0,1,1,1,1,0,1,0,1,96.55,3.2183333333333333,1901.65,0,0,1,0,1,0,0
0,0,0,0,0,12,1,0,0,0,0,0,0,0,1,0,0,0,43.8,1.46,540.95,1,0,0,0,1,0,0
0,1,0,0,1,40,0,0,0,0,1,1,0,1,1,0,0,0,40.25,1.3416666666666666,1564.05,0,0,0,1,0,1,0
1,1,0,0,0,6,0,0,0,0,1,0,0,0,1,0,0,1,30.5,1.0166666666666666,208.7,0,1,0,0,1,0,0
0,1,0,1,1,72,1,0,0,0,0,0,0,0,0,0,1,1,19.8,0.66,1414.65,0,1,0,0,0,0,1
0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,49.0,1.6333333333333333,49.0,0,1,0,0,1,0,0
1,0,0,0,0,4,1,0,0,0,0,0,0,0,0,1,0,1,70.05,2.335,266.9,0,1,0,0,1,0,0
1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,77.15,2.5716666666666668,77.15,0,0,1,0,1,0,0
0,1,0,1,0,64,1,1,0,1,1,0,1,1,1,0,0,1,76.1,2.5366666666666666,4818.8,1,0,0,0,0,0,1
1,0,0,0,0,12,1,1,1,1,0,0,1,0,0,1,0,1,100.15,3.3383333333333334,1164.3,1,0,0,0,1,0,0
1,1,0,0,0,4,1,0,0,0,0,0,1,0,0,1,0,1,81.0,2.7,340.85,0,0,1,0,1,0,0
0,1,1,1,0,71,1,1,1,1,1,1,1,0,0,1,0,1,107.5,3.5833333333333335,7713.55,0,0,1,0,1,0,0
0,1,0,0,0,64,1,0,0,0,0,0,0,0,0,0,1,0,19.55,0.6516666666666667,1240.15,0,0,0,1,0,0,1
0,1,0,1,0,33,1,1,0,1,1,1,1,0,1,0,0,1,72.75,2.425,2447.45,1,0,0,0,1,0,0
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,70.15,2.3383333333333334,70.15,0,0,0,1,1,0,0
0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0,20.85,0.6950000000000001,72.0,0,0,0,1,1,0,0
0,0,0,1,0,70,1,1,1,1,0,0,1,0,0,1,0,1,101.75,3.3916666666666666,7069.3,0,0,1,0,0,1,0
0,0,0,1,0,51,0,0,1,0,1,0,1,0,1,0,0,1,49.65,1.655,2553.35,0,0,1,0,1,0,0
1,1,0,1,1,4,1,1,0,0,0,0,0,0,1,0,0,1,50.9,1.6966666666666665,225.6,0,0,1,0,1,0,0
0,1,0,1,1,67,1,0,0,0,0,0,0,0,0,0,1,1,19.4,0.6466666666666666,1284.2,0,1,0,0,0,0,1
0,0,0,1,1,68,1,1,1,1,0,1,1,1,0,1,0,0,111.75,3.725,7511.3,0,1,0,0,0,0,1
0,0,0,1,0,62,1,1,0,0,0,0,0,0,0,0,1,0,23.65,0.7883333333333333,1416.75,1,0,0,0,0,0,1
1,1,1,1,0,66,1,1,1,0,0,0,1,1,0,1,0,1,100.05,3.335,6871.9,0,1,0,0,1,0,0
1,1,1,1,0,53,1,1,0,0,0,1,0,1,1,0,0,1,60.05,2.0016666666666665,3229.65,0,0,1,0,0,1,0
1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,69.6,2.32,69.6,0,0,1,0,1,0,0
1,1,0,1,0,4,0,0,1,0,1,0,1,0,1,0,0,1,48.55,1.6183333333333332,201.0,0,0,1,0,1,0,0
0,1,0,0,0,64,1,1,0,0,1,1,0,0,0,1,0,1,84.3,2.81,5289.05,0,1,0,0,0,1,0
0,0,0,1,0,3,1,0,0,0,0,0,0,0,1,0,0,1,46.1,1.5366666666666666,130.15,0,0,0,1,1,0,0
0,1,1,0,0,71,0,0,1,0,1,1,1,0,1,0,0,1,56.45,1.8816666666666668,3985.35,0,0,1,0,0,1,0
0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,1,19.65,0.6549999999999999,38.8,0,0,0,1,1,0,0
1,1,0,0,1,27,1,1,0,0,0,0,0,1,0,1,0,1,79.5,2.65,2180.55,0,0,1,0,1,0,0
1,1,1,0,0,9,1,1,1,0,0,0,0,0,0,1,0,1,85.05,2.835,746.5,0,0,1,0,1,0,0
0,0,0,1,1,36,1,0,0,0,0,0,0,0,0,0,1,0,20.25,0.675,717.95,1,0,0,0,0,0,1
1,1,0,0,0,7,1,0,1,0,1,0,1,0,0,1,0,1,94.25,3.1416666666666666,669.0,0,0,1,0,1,0,0
0,1,0,1,0,65,1,1,1,1,0,1,0,1,1,0,0,0,76.15,2.5383333333333336,4929.55,1,0,0,0,0,0,1
0,1,0,1,1,33,1,0,0,0,0,0,0,0,0,0,1,1,19.45,0.6483333333333333,600.25,1,0,0,0,0,1,0
0,1,0,0,0,54,1,1,1,0,1,1,1,1,0,1,0,1,108.0,3.6,5760.65,0,1,0,0,0,0,1
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,19.9,0.6633333333333333,19.9,1,0,0,0,1,0,0
1,0,1,0,0,15,1,1,0,0,0,0,0,0,0,1,0,1,74.45,2.481666666666667,1145.7,0,0,0,1,1,0,0
