Churn,customer_tenure,customer_is_SeniorCitizen,customer_has_Dependents,customer_has_Partner,account_Charges_Total,account_Charges_Daily,account_Charges_Monthly,account_is_PaperlessBilling,account_Payment_electronic_check,account_Payment_credit_card_(automatic),account_Payment_bank_transfer_(automatic),account_Contract_month-to-month,account_Contract_one_year,account_Contract_two_year,internet_Service_fiber_optic,internet_Service_dsl,internet_Service_no,internet_has_OnlineSecurity,internet_has_TechSupport,num_servicos_contratados
0,52,0,1,1,1331.05,0.8183333333333334,24.55,0,0,0,0,0,0,1,0,0,1,0,0,2
0,45,0,1,1,886.4,0.6666666666666666,20.0,1,0,0,1,0,0,1,0,0,1,0,0,2
0,43,0,1,1,1077.95,0.8083333333333333,24.25,0,0,0,0,0,0,1,0,0,1,0,0,2
0,26,0,1,1,2070.05,2.731666666666667,81.95,0,1,0,0,1,0,0,1,0,0,1,0,4
0,56,0,0,0,5581.05,3.2866666666666666,98.6,0,1,0,0,1,0,0,1,0,0,0,0,6
0,1,0,0,0,25.25,0.8416666666666667,25.25,0,0,0,1,1,0,0,0,1,0,0,0,1
0,68,0,1,1,5560.0,2.8433333333333333,85.3,0,0,0,1,0,0,1,0,1,0,0,1,8
0,27,0,1,1,1246.4,1.5283333333333333,45.85,1,0,1,0,0,1,0,0,1,0,0,0,5
0,9,0,0,0,791.7,2.85,85.5,1,1,0,0,1,0,0,1,0,0,0,0,5
1,8,0,0,0,438.4,1.505,45.15,1,0,0,0,1,0,0,0,1,0,0,0,3
0,1,0,0,0,19.4,0.6466666666666666,19.4,0,0,1,0,1,0,0,0,0,1,0,0,1
0,71,0,1,1,8297.5,3.868333333333333,116.05,1,0,0,1,0,0,1,1,0,0,1,1,10
1,15,0,0,0,289.3,0.6466666666666666,19.4,0,0,0,1,1,0,0,0,0,1,0,0,1
1,70,0,1,1,6579.05,3.1300000000000003,93.9,0,0,0,1,0,0,1,1,0,0,1,1,7
0,72,0,1,1,6110.75,2.8633333333333337,85.9,1,0,1,0,0,0,1,0,1,0,1,1,9
0,21,0,0,0,1956.4,3.305,99.15,1,0,0,1,1,0,0,1,0,0,0,1,7
0,54,0,0,0,1079.45,0.67,20.1,0,0,0,0,0,0,1,0,0,1,0,0,1
0,8,0,1,1,162.15,0.65,19.5,0,0,0,0,0,0,1,0,0,1,0,0,1
0,24,0,0,0,1233.25,1.6433333333333333,49.3,1,0,1,0,1,0,0,0,1,0,0,0,4
0,48,0,1,1,883.35,0.6516666666666667,19.55,0,0,0,0,0,0,1,0,0,1,0,0,1
1,1,0,0,1,55.2,1.84,55.2,0,0,0,0,1,0,0,0,1,0,0,0,3
0,5,0,1,1,132.25,0.81,24.3,1,0,0,0,1,0,0,0,0,1,0,0,3
0,17,0,1,1,792.15,1.4816666666666667,44.45,0,0,1,0,0,1,0,0,1,0,1,0,4
0,72,0,0,1,5753.25,2.645,79.35,1,0,0,1,0,0,1,0,1,0,1,1,8
0,72,0,1,1,7362.9,3.44,103.2,1,0,1,0,0,1,0,1,0,0,0,0,8
0,6,1,0,0,263.05,1.48,44.4,1,1,0,0,1,0,0,0,1,0,0,0,4
0,72,0,0,1,5401.9,2.64,79.2,0,0,1,0,0,0,1,0,1,0,1,1,8
1,4,0,1,1,239.55,1.695,50.85,0,0,0,0,1,0,0,0,1,0,0,0,3
0,62,0,1,1,1218.45,0.6883333333333332,20.65,0,0,1,0,0,0,1,0,0,1,0,0,1
1,39,0,0,0,3692.85,3.185,95.55,1,1,0,0,0,1,0,1,0,0,1,1,7
0,1,0,1,1,20.4,0.6799999999999999,20.4,0,0,0,0,0,1,0,0,0,1,0,0,1
0,51,0,0,1,3145.15,2.0166666666666666,60.5,1,0,0,1,0,1,0,0,1,0,1,1,6
1,58,0,0,0,6017.65,3.441666666666667,103.25,1,0,0,1,0,1,0,1,0,0,0,0,8
0,38,0,1,0,3141.7,2.728333333333333,81.85,1,0,0,0,1,0,0,1,0,0,0,0,5
0,33,0,0,0,2603.3,2.67,80.1,0,0,0,1,0,1,0,1,0,0,1,0,4
0,20,0,0,0,415.4,0.6466666666666666,19.4,0,0,0,0,1,0,0,0,0,1,0,0,1
0,31,0,1,1,2471.6,2.685,80.55,0,0,0,1,0,0,1,0,1,0,0,1,7
1,20,0,1,1,2239.65,3.5283333333333333,105.85,1,0,0,1,1,0,0,1,0,0,0,0,8
0,64,0,1,1,5135.35,2.7016666666666667,81.05,0,1,0,0,1,0,0,1,0,0,1,0,4
0,72,0,0,1,5810.9,2.6516666666666664,79.55,0,0,1,0,0,0,1,0,1,0,1,1,8
0,9,0,1,1,767.9,3.0116666666666663,90.35,1,1,0,0,0,1,0,1,0,0,0,0,6
0,61,0,0,0,6363.45,3.466666666666667,104.0,0,1,0,0,0,1,0,1,0,0,1,0,7
0,52,0,1,0,4461.85,2.8383333333333334,85.15,1,0,0,0,0,0,1,0,1,0,1,1,9
0,69,0,1,1,3121.4,1.5416666666666667,46.25,0,0,0,1,0,0,1,0,1,0,1,1,5
0,1,0,0,0,79.15,2.6383333333333336,79.15,1,0,0,0,1,0,0,1,0,0,0,0,5
0,68,0,1,1,4953.25,2.4316666666666666,72.95,1,0,0,1,0,0,1,0,1,0,0,1,7
0,14,0,0,1,979.5,2.2199999999999998,66.6,1,0,1,0,1,0,0,0,1,0,0,1,6
0,7,0,0,0,249.55,1.1833333333333333,35.5,1,0,1,0,0,1,0,0,1,0,0,1,4
1,2,1,0,0,115.95,2.3400000000000003,70.2,1,0,0,1,1,0,0,1,0,0,0,0,3
0,1,0,0,0,70.1,2.3366666666666664,70.1,0,1,0,0,1,0,0,1,0,0,0,0,2
0,51,0,1,1,1222.25,0.8316666666666667,24.95,1,0,0,0,0,0,1,0,0,1,0,0,3
1,4,1,0,1,347.65,3.32,99.6,1,1,0,0,1,0,0,1,0,0,1,0,7
0,15,0,1,1,278.85,0.645,19.35,0,0,0,0,0,0,1,0,0,1,0,0,1
0,72,0,0,1,7789.6,3.6383333333333336,109.15,0,0,1,0,0,1,0,1,0,0,0,1,8
0,50,0,0,1,4914.9,3.146666666666667,94.4,1,0,1,0,1,0,0,1,0,0,1,0,7
0,57,1,0,1,5438.95,3.1333333333333333,94.0,0,0,1,0,1,0,0,1,0,0,0,0,6
0,44,0,0,1,4060.55,3.17,95.1,1,0,1,0,1,0,0,1,0,0,1,1,8
0,62,0,1,1,6840.95,3.6933333333333334,110.8,1,1,0,0,0,1,0,1,0,0,0,1,9
1,14,1,0,0,1096.25,2.4766666666666666,74.3,1,1,0,0,1,0,0,1,0,0,0,0,4
0,7,0,0,0,571.05,2.6166666666666667,78.5,1,1,0,0,1,0,0,0,1,0,1,1,8
0,72,0,0,1,7751.7,3.691666666666667,110.75,1,1,0,0,0,0,1,1,0,0,1,0,9
0,1,0,0,0,49.05,1.635,49.05,0,0,0,0,1,0,0,0,1,0,0,1,3
0,72,1,0,1,4685.55,2.1033333333333335,63.1,1,0,0,1,0,0,1,0,1,0,1,1,8
0,1,0,0,0,45.4,1.5133333333333332,45.4,1,0,0,0,1,0,0,0,1,0,0,0,3
1,3,0,0,0,270.7,2.503333333333333,75.1,1,0,1,0,1,0,0,1,0,0,0,0,4
0,32,0,0,0,624.15,0.6583333333333333,19.75,0,0,0,1,0,1,0,0,0,1,0,0,1
0,71,1,0,1,7213.75,3.3066666666666666,99.2,1,1,0,0,0,0,1,1,0,0,0,0,7
0,60,1,0,1,6017.9,3.3,99.0,1,1,0,0,1,0,0,1,0,0,0,1,7
0,4,1,0,0,179.85,1.625,48.75,0,0,0,0,1,0,0,0,1,0,0,0,3
0,52,0,0,1,5088.4,3.1883333333333335,95.65,1,0,1,0,1,0,0,1,0,0,0,1,7
0,29,0,0,0,1734.5,1.9333333333333333,58.0,0,0,1,0,0,1,0,0,1,0,1,1,5
0,49,0,0,1,4920.8,3.308333333333333,99.25,1,0,1,0,0,1,0,1,0,0,0,1,7
0,40,0,1,1,2448.5,2.01,60.3,0,0,0,0,0,1,0,0,1,0,0,1,6
0,57,0,0,1,5985.0,3.3583333333333334,100.75,1,0,1,0,0,1,0,1,0,0,0,0,7
0,62,0,1,1,4300.45,2.3483333333333336,70.45,1,0,1,0,1,0,0,0,1,0,0,0,6
0,23,0,1,1,1940.8,2.893333333333333,86.8,0,0,0,0,0,1,0,1,0,0,0,1,5
0,65,0,0,1,4386.2,2.3666666666666667,71.0,0,0,0,1,0,0,1,0,1,0,1,0,6
0,38,0,0,0,741.5,0.6683333333333333,20.05,0,0,0,0,0,0,1,0,0,1,0,0,1
1,48,1,0,1,5438.9,3.915,117.45,0,1,0,0,1,0,0,1,0,0,1,1,9
0,72,0,0,1,5784.3,2.7383333333333337,82.15,0,0,0,1,0,0,1,0,1,0,0,0,7
0,2,0,0,1,52.0,0.6616666666666667,19.85,0,0,0,1,1,0,0,0,0,1,0,0,1
0,28,0,0,1,2065.4,2.5516666666666667,76.55,0,0,0,1,1,0,0,1,0,0,0,1,3
0,65,1,0,0,7108.2,3.635,109.05,1,1,0,0,0,0,1,1,0,0,1,1,9
0,2,0,0,0,61.05,0.6466666666666666,19.4,0,0,0,0,1,0,0,0,0,1,0,0,1
1,10,0,0,0,298.45,1.13,33.9,1,0,0,0,1,0,0,0,1,0,0,0,3
1,16,0,1,1,1430.25,2.981666666666667,89.45,1,0,1,0,1,0,0,1,0,0,0,0,6
0,72,0,1,1,3880.05,1.855,55.65,0,0,1,0,0,0,1,0,1,0,1,1,6
0,12,0,1,1,444.75,1.105,33.15,0,0,1,0,0,1,0,0,1,0,1,1,3
1,1,0,1,1,19.9,0.6633333333333333,19.9,1,1,0,0,1,0,0,0,0,1,0,0,2
0,26,0,0,0,1183.8,1.4816666666666667,44.45,1,0,1,0,1,0,0,0,1,0,0,1,5
0,20,0,0,0,403.15,0.65,19.5,0,0,0,0,0,1,0,0,0,1,0,0,1
0,7,0,0,0,144.95,0.6433333333333333,19.3,0,0,0,0,1,0,0,0,0,1,0,0,1
1,38,0,1,1,3058.65,2.6766666666666667,80.3,0,0,1,0,0,1,0,0,1,0,1,1,7
0,23,1,0,1,2024.1,3.0,90.0,1,1,0,0,1,0,0,1,0,0,1,0,6
0,67,0,0,1,7321.05,3.7016666666666667,111.05,1,1,0,0,0,0,1,1,0,0,1,1,9
0,48,0,0,0,1203.95,0.8183333333333334,24.55,0,0,0,1,0,1,0,0,0,1,0,0,2
0,64,0,0,0,6692.65,3.48,104.4,1,0,0,1,0,0,1,1,0,0,0,0,8
0,3,0,0,0,233.65,2.485,74.55,1,1,0,0,1,0,0,1,0,0,1,0,4
0,32,0,0,0,3416.85,3.4683333333333333,104.05,1,0,1,0,0,1,0,1,0,0,0,0,8
1,57,0,1,1,3913.3,2.3366666666666664,70.1,1,0,0,1,0,1,0,0,1,0,1,0,6
0,51,0,1,1,4299.75,2.8066666666666666,84.2,0,0,0,1,0,1,0,1,0,0,0,1,5
1,16,0,0,0,342.4,0.6566666666666666,19.7,1,0,0,0,1,0,0,0,0,1,0,0,2
0,48,0,0,0,1171.5,0.8350000000000001,25.05,0,0,1,0,0,1,0,0,0,1,0,0,2
0,18,0,0,0,388.6,0.6683333333333333,20.05,0,0,1,0,0,0,1,0,0,1,0,0,1
0,23,0,1,0,857.75,1.3366666666666667,40.1,0,0,0,0,0,0,1,0,1,0,1,1,4
0,55,0,0,0,2832.75,1.6849999999999998,50.55,1,0,1,0,1,0,0,0,1,0,1,0,4
0,2,0,0,0,41.2,0.6766666666666666,20.3,0,0,0,0,1,0,0,0,0,1,0,0,1
1,9,0,0,1,890.6,3.1616666666666666,94.85,1,0,0,0,1,0,0,1,0,0,0,1,7
0,27,0,0,0,531.6,0.6783333333333333,20.35,0,0,1,0,0,0,1,0,0,1,0,0,1
0,35,0,0,0,812.5,0.8049999999999999,24.15,0,1,0,0,1,0,0,0,1,0,0,0,1
0,58,0,1,1,1191.4,0.6833333333333333,20.5,0,0,1,0,0,0,1,0,0,1,0,0,1
0,42,0,0,1,4014.6,3.146666666666667,94.4,1,1,0,0,1,0,0,1,0,0,1,0,7
0,44,0,0,1,2722.2,2.05,61.5,1,0,0,0,0,1,0,0,1,0,1,0,6
0,43,0,1,1,3254.35,2.506666666666667,75.2,0,0,0,1,0,0,1,0,1,0,1,0,6
0,7,0,1,1,134.05,0.6883333333333332,20.65,0,0,0,0,0,1,0,0,0,1,0,0,1
1,28,1,0,0,2890.65,3.4433333333333334,103.3,1,1,0,0,1,0,0,1,0,0,0,1,8
0,41,0,1,1,3848.0,3.1633333333333336,94.9,1,0,0,1,1,0,0,1,0,0,0,0,6
1,24,0,0,0,1861.5,2.675,80.25,1,1,0,0,1,0,0,1,0,0,0,0,5
1,39,0,0,1,4134.85,3.49,104.7,1,0,1,0,0,1,0,1,0,0,1,1,8
0,65,0,0,1,6812.95,3.475,104.25,1,1,0,0,1,0,0,1,0,0,1,0,8
0,40,0,0,0,1382.9,1.2,36.0,0,0,1,0,0,1,0,0,1,0,0,1,3
0,46,0,0,1,3231.05,2.353333333333333,70.6,0,0,0,0,0,1,0,0,1,0,1,1,6
1,36,0,0,0,3050.15,2.825,84.75,1,1,0,0,1,0,0,1,0,0,0,0,5
0,62,0,0,0,4981.15,2.68,80.4,1,0,0,1,1,0,0,0,1,0,0,1,8
0,30,0,0,0,2044.75,2.3466666666666667,70.4,0,1,0,0,0,1,0,0,1,0,1,1,6
0,70,0,0,0,7939.25,3.7883333333333336,113.65,1,0,0,1,0,0,1,1,0,0,1,1,10
0,1,0,0,0,19.9,0.6633333333333333,19.9,1,0,0,0,1,0,0,0,0,1,0,0,2
1,5,0,0,0,541.9,3.4699999999999998,104.1,0,0,0,0,1,0,0,1,0,0,0,0,7
0,24,0,0,1,2248.05,3.1,93.0,1,1,0,0,1,0,0,1,0,0,0,0,6
0,11,0,0,0,208.0,0.675,20.25,0,0,0,0,1,0,0,0,0,1,0,0,1
0,58,0,0,0,5720.95,3.305,99.15,0,0,0,1,0,1,0,1,0,0,1,0,6
1,2,0,0,0,81.25,1.4783333333333333,44.35,0,1,0,0,1,0,0,0,1,0,0,0,2
0,8,0,0,0,546.45,2.2083333333333335,66.25,1,1,0,0,1,0,0,0,1,0,0,0,5
0,35,1,0,0,3180.5,3.033333333333333,91.0,0,0,1,0,1,0,0,1,0,0,1,0,5
0,65,1,0,1,6578.55,3.478333333333333,104.35,1,1,0,0,1,0,0,1,0,0,0,0,8
0,68,0,1,1,5607.75,2.8333333333333335,85.0,1,0,1,0,0,0,1,0,1,0,1,1,9
1,6,0,0,0,523.5,2.828333333333333,84.85,1,1,0,0,1,0,0,1,0,0,0,0,5
0,46,0,0,0,4422.95,3.1633333333333336,94.9,1,0,1,0,0,1,0,1,0,0,0,0,7
0,72,0,0,1,8349.7,3.8383333333333334,115.15,0,1,0,0,0,0,1,1,0,0,1,1,9
1,62,0,1,0,6413.65,3.3383333333333334,100.15,1,1,0,0,0,1,0,1,0,0,0,0,7
0,38,1,0,0,735.9,0.6733333333333333,20.2,0,0,0,0,0,0,1,0,0,1,0,0,1
1,1,0,0,0,53.5,1.7833333333333334,53.5,1,0,0,0,1,0,0,0,1,0,0,0,4
0,58,0,0,0,5817.7,3.1766666666666667,95.3,1,1,0,0,1,0,0,1,0,0,0,1,6
0,17,0,0,0,279.5,0.67,20.1,1,0,0,0,0,1,0,0,0,1,0,0,2
0,72,1,0,1,8317.95,3.828333333333333,114.85,1,0,0,1,0,0,1,1,0,0,1,1,10
0,50,0,1,1,3442.15,2.3216666666666668,69.65,1,1,0,0,0,1,0,0,1,0,0,1,7
1,4,0,1,0,219.65,1.645,49.35,0,1,0,0,1,0,0,0,1,0,1,0,3
0,3,0,0,0,61.7,0.6666666666666666,20.0,1,0,0,0,1,0,0,0,0,1,0,0,2
1,8,1,1,1,583.45,2.6816666666666666,80.45,1,0,1,0,1,0,0,1,0,0,0,0,4
1,13,1,0,1,916.75,2.3383333333333334,70.15,1,1,0,0,1,0,0,1,0,0,0,0,3
0,55,0,1,1,1177.95,0.6833333333333333,20.5,0,0,0,0,0,0,1,0,0,1,0,0,1
0,71,0,0,1,6310.9,3.003333333333333,90.1,0,1,0,0,0,0,1,0,1,0,1,1,9
0,37,0,0,0,3019.1,2.6683333333333334,80.05,0,1,0,0,0,1,0,1,0,0,0,0,4
1,41,1,1,1,4534.9,3.731666666666667,111.95,1,1,0,0,0,1,0,1,0,0,0,1,9
0,55,0,1,1,4657.95,2.8366666666666664,85.1,1,0,0,1,0,0,1,0,1,0,1,1,9
0,61,0,1,1,3088.75,1.6900000000000002,50.7,1,0,0,1,0,1,0,0,1,0,1,1,6
0,44,0,1,1,2924.05,2.0633333333333335,61.9,1,0,0,0,1,0,0,0,1,0,0,1,6
1,59,0,0,1,6448.05,3.671666666666667,110.15,1,1,0,0,0,1,0,1,0,0,1,0,9
1,10,1,0,0,329.8,1.1566666666666667,34.7,1,1,0,0,1,0,0,0,1,0,0,0,3
0,2,0,1,0,42.9,0.6799999999999999,20.4,0,0,0,0,1,0,0,0,0,1,0,0,1
0,56,0,1,1,1119.9,0.66,19.8,1,0,1,0,0,0,1,0,0,1,0,0,2
0,72,0,0,1,7719.5,3.6133333333333337,108.4,1,1,0,0,0,0,1,1,0,0,0,1,9
0,1,1,0,0,74.7,2.49,74.7,0,1,0,0,1,0,0,1,0,0,0,1,3
0,44,1,0,1,847.25,0.645,19.35,1,0,1,0,0,0,1,0,0,1,0,0,2
0,10,0,0,0,208.25,0.6583333333333333,19.75,0,0,1,0,1,0,0,0,0,1,0,0,1
0,72,0,0,0,1434.1,0.6616666666666667,19.85,0,0,0,1,0,0,1,0,0,1,0,0,1
0,66,0,0,0,3465.7,1.8266666666666667,54.8,1,0,0,0,0,1,0,0,1,0,1,0,5
1,24,0,0,1,2391.8,3.368333333333333,101.05,1,1,0,0,1,0,0,1,0,0,0,0,7
0,18,0,0,0,1633.0,2.9866666666666664,89.6,1,0,1,0,0,1,0,1,0,0,0,0,6
1,22,0,0,0,1127.35,1.8150000000000002,54.45,1,1,0,0,1,0,0,0,1,0,1,0,5
0,64,0,0,1,5948.7,3.1533333333333333,94.6,1,0,1,0,0,0,1,1,0,0,1,0,7
0,22,0,1,1,849.9,1.3066666666666669,39.2,0,1,0,0,1,0,0,0,1,0,0,0,3
0,38,1,0,1,4009.2,3.42,102.6,1,1,0,0,1,0,0,1,0,0,0,0,8
0,5,0,0,0,109.8,0.675,20.25,0,0,0,0,1,0,0,0,0,1,0,0,1
1,6,1,0,0,560.6,3.275,98.25,1,1,0,0,1,0,0,1,0,0,0,0,7
1,1,0,0,0,70.3,2.3433333333333333,70.3,1,1,0,0,1,0,0,1,0,0,0,0,3
0,18,0,0,1,1074.65,1.8933333333333333,56.8,0,0,1,0,1,0,0,0,1,0,0,0,4
0,11,0,0,0,651.55,1.7933333333333332,53.8,0,0,0,1,0,1,0,0,1,0,0,1,4
0,67,1,0,0,4250.1,2.1516666666666664,64.55,1,0,0,1,0,0,1,0,1,0,1,1,7
0,67,1,0,0,6841.05,3.3800000000000003,101.4,1,0,1,0,1,0,0,1,0,0,0,0,7
0,72,1,0,1,1937.4,0.8566666666666667,25.7,1,0,1,0,0,0,1,0,0,1,0,0,3
0,47,0,0,0,3545.1,2.515,75.45,0,0,1,0,1,0,0,1,0,0,1,0,3
0,54,1,0,0,3886.05,2.4033333333333333,72.1,0,0,0,0,0,1,0,0,1,0,0,1,6
1,12,1,0,1,1060.2,3.27,98.1,1,1,0,0,1,0,0,1,0,0,0,0,7
0,31,0,0,0,2613.4,2.825,84.75,1,0,1,0,1,0,0,1,0,0,1,0,6
0,11,0,0,0,733.95,2.135,64.05,0,0,0,1,1,0,0,0,1,0,1,0,5
1,40,1,0,0,2109.35,1.8599999999999999,55.8,1,1,0,0,1,0,0,0,1,0,1,0,6
0,11,1,1,1,775.3,2.506666666666667,75.2,1,0,1,0,1,0,0,1,0,0,0,0,4
1,5,0,0,0,452.7,3.0833333333333335,92.5,1,1,0,0,1,0,0,1,0,0,0,0,6
0,1,0,0,0,19.75,0.6583333333333333,19.75,1,0,0,0,1,0,0,0,0,1,0,0,2
0,20,0,1,1,395.6,0.6566666666666666,19.7,0,0,0,1,0,1,0,0,0,1,0,0,1
0,8,0,1,1,169.75,0.6549999999999999,19.65,0,0,1,0,1,0,0,0,0,1,0,0,1
0,1,0,0,0,74.3,2.4766666666666666,74.3,1,0,0,0,1,0,0,1,0,0,0,1,4
0,72,1,0,0,7943.45,3.7216666666666667,111.65,0,1,0,0,0,0,1,1,0,0,0,1,8
1,6,0,0,1,531.0,3.033333333333333,91.0,1,1,0,0,1,0,0,1,0,0,0,0,6
1,40,1,0,1,4086.3,3.395,101.85,0,1,0,0,1,0,0,1,0,0,1,0,6
0,23,0,0,1,1642.75,2.455,73.65,1,0,1,0,1,0,0,0,1,0,0,1,7
0,30,0,0,0,2852.4,3.1666666666666665,95.0,1,0,1,0,1,0,0,1,0,0,1,1,8
0,29,0,0,0,2215.25,2.533333333333333,76.0,1,0,1,0,1,0,0,1,0,0,0,0,4
0,59,0,0,1,2666.75,1.4766666666666666,44.3,1,1,0,0,1,0,0,0,1,0,0,0,4
1,41,1,0,1,3273.55,2.7916666666666665,83.75,1,0,0,1,1,0,0,1,0,0,1,0,6
0,58,1,0,1,5458.8,3.26,97.8,1,0,0,1,0,1,0,1,0,0,0,0,7
0,1,0,0,1,20.65,0.6883333333333332,20.65,1,0,0,0,1,0,0,0,0,1,0,0,2
0,4,0,1,1,169.65,1.4933333333333332,44.8,0,1,0,0,1,0,0,0,1,0,0,0,2
0,61,0,1,0,1498.35,0.8333333333333334,25.0,1,0,1,0,0,0,1,0,0,1,0,0,3
1,10,0,0,0,740.0,2.3333333333333335,70.0,1,1,0,0,1,0,0,1,0,0,0,0,3
0,39,0,0,0,1886.4,1.595,47.85,1,1,0,0,0,1,0,0,1,0,1,0,4
1,31,0,1,1,658.95,0.6516666666666667,19.55,1,0,0,0,1,0,0,0,0,1,0,0,2
1,2,0,0,1,68.75,1.1700000000000002,35.1,1,1,0,0,1,0,0,0,1,0,0,0,3
0,31,0,0,1,2484.0,2.643333333333333,79.3,1,0,0,0,0,1,0,0,1,0,0,1,8
1,4,0,0,0,174.3,1.4849999999999999,44.55,1,1,0,0,1,0,0,0,1,0,0,0,4
0,33,0,0,0,2989.6,3.021666666666667,90.65,1,1,0,0,1,0,0,1,0,0,1,0,6
0,4,0,1,0,84.75,0.6799999999999999,20.4,1,0,0,0,0,1,0,0,0,1,0,0,2
0,32,0,1,1,2316.85,2.453333333333333,73.6,0,0,0,0,0,0,1,0,1,0,1,1,7
0,72,1,0,1,7882.25,3.6933333333333334,110.8,1,0,1,0,0,0,1,1,0,0,0,1,9
0,11,0,0,0,760.05,2.3400000000000003,70.2,0,1,0,0,1,0,0,1,0,0,0,0,2
0,23,1,0,1,1975.85,2.893333333333333,86.8,0,1,0,0,1,0,0,1,0,0,0,0,4
1,6,0,0,0,567.45,3.271666666666667,98.15,1,0,0,1,1,0,0,1,0,0,1,1,8
1,1,1,0,1,69.55,2.3183333333333334,69.55,1,1,0,0,1,0,0,1,0,0,0,0,3
0,15,0,0,0,1451.1,3.19,95.7,0,1,0,0,1,0,0,1,0,0,0,1,6
0,72,0,0,1,1864.2,0.8583333333333333,25.75,0,0,1,0,0,0,1,0,0,1,0,0,2
0,35,0,1,1,821.6,0.81,24.3,0,0,0,1,0,0,1,0,0,1,0,0,2
0,50,0,1,1,2614.1,1.8299999999999998,54.9,0,0,0,1,0,1,0,0,1,0,0,0,4
1,1,0,0,0,79.5,2.65,79.5,1,1,0,0,1,0,0,1,0,0,0,0,4
1,2,1,0,0,158.4,2.515,75.45,1,0,0,0,1,0,0,1,0,0,0,0,4
0,41,0,1,1,3126.45,2.615,78.45,0,1,0,0,0,0,1,0,1,0,1,1,7
0,33,1,0,0,1803.7,1.82,54.6,1,1,0,0,1,0,0,0,1,0,0,1,6
1,38,0,1,0,3777.15,3.308333333333333,99.25,1,0,0,1,1,0,0,1,0,0,0,0,7
0,60,1,0,1,6339.45,3.478333333333333,104.35,1,1,0,0,0,1,0,1,0,0,0,0,8
0,25,0,1,1,1466.1,1.8366666666666667,55.1,1,0,0,0,0,1,0,0,1,0,0,1,5
0,70,0,0,1,7085.5,3.3666666666666667,101.0,0,0,1,0,0,0,1,1,0,0,1,1,7
0,60,0,0,1,6572.85,3.6483333333333334,109.45,1,0,0,1,1,0,0,1,0,0,1,1,9
0,34,1,0,1,2106.3,2.14,64.2,0,0,0,1,0,1,0,0,1,0,0,1,5
0,27,0,0,1,2093.4,2.5366666666666666,76.1,1,1,0,0,1,0,0,1,0,0,0,0,4
0,60,0,0,0,1093.0,0.6866666666666668,20.6,0,0,0,0,0,0,1,0,0,1,0,0,1
1,17,1,0,1,1233.4,2.5483333333333333,76.45,1,1,0,0,1,0,0,1,0,0,0,0,4
1,71,0,0,1,6585.35,3.1233333333333335,93.7,1,0,0,1,0,0,1,1,0,0,0,0,6
0,56,0,1,1,5873.75,3.44,103.2,1,1,0,0,0,0,1,1,0,0,0,1,8
1,61,0,0,1,5638.3,3.1366666666666663,94.1,1,1,0,0,0,0,1,1,0,0,0,1,7
0,15,0,1,1,469.65,1.0066666666666666,30.2,1,0,0,1,1,0,0,0,1,0,1,0,3
0,70,0,0,1,4504.9,2.1516666666666664,64.55,0,0,0,1,0,0,1,0,1,0,1,1,7
0,1,0,1,0,24.7,0.8233333333333334,24.7,0,0,0,0,1,0,0,0,1,0,0,0,1
0,42,0,1,1,2763.35,2.1233333333333335,63.7,0,0,1,0,0,1,0,0,1,0,1,1,5
0,1,0,0,0,19.95,0.6649999999999999,19.95,0,0,1,0,1,0,0,0,0,1,0,0,1
0,2,1,0,0,186.05,2.8016666666666667,84.05,1,1,0,0,1,0,0,1,0,0,0,0,5
0,72,0,0,1,1492.1,0.69,20.7,0,0,0,1,0,0,1,0,0,1,0,0,1
0,52,0,0,1,3865.45,2.5133333333333336,75.4,1,0,0,0,0,1,0,0,1,0,1,0,7
0,57,0,1,1,3053.0,1.7816666666666667,53.45,0,1,0,0,0,1,0,0,1,0,1,0,4
0,7,0,0,0,128.6,0.65,19.5,0,0,0,0,0,1,0,0,0,1,0,0,1
0,47,0,0,0,4535.85,3.1599999999999997,94.8,0,0,0,1,0,1,0,1,0,0,1,0,6
0,65,0,0,0,6744.25,3.5016666666666665,105.05,1,0,0,1,0,1,0,1,0,0,0,1,8
0,72,0,1,1,1623.15,0.7766666666666667,23.3,1,0,0,1,0,1,0,0,0,1,0,0,3
0,68,0,0,0,1498.85,0.8049999999999999,24.15,1,0,0,1,0,0,1,0,0,1,0,0,3
1,1,0,0,0,24.05,0.8016666666666666,24.05,1,0,0,0,1,0,0,0,0,1,0,0,3
1,4,0,0,0,237.95,2.3400000000000003,70.2,1,1,0,0,1,0,0,1,0,0,0,0,3
1,37,0,0,1,3762.0,3.316666666666667,99.5,1,1,0,0,1,0,0,1,0,0,0,0,7
0,72,0,0,0,1419.4,0.705,21.15,1,0,0,1,0,0,1,0,0,1,0,0,2
0,48,1,0,1,4370.75,3.0349999999999997,91.05,1,0,1,0,1,0,0,1,0,0,0,0,6
1,7,0,1,1,506.9,2.3,69.0,1,1,0,0,1,0,0,1,0,0,0,0,3
0,1,0,0,0,19.55,0.6516666666666667,19.55,0,0,1,0,1,0,0,0,0,1,0,0,1
0,35,0,1,1,2661.1,2.4483333333333333,73.45,1,0,0,1,0,1,0,0,1,0,0,1,7
0,44,0,0,0,4378.35,3.3366666666666664,100.1,0,0,0,1,0,0,1,1,0,0,0,1,6
0,37,0,0,1,1593.1,1.5133333333333332,45.4,0,1,0,0,0,0,1,0,1,0,1,1,4
